time,gFx,gFy,gFz,TgF
17.38045765,-0.1417,0.7434,-0.6683,1.01
17.38265848,-0.1456,0.74,-0.6683,1.008
17.38589046,-0.1461,0.7385,-0.6679,1.006
17.38789989,-0.1491,0.7439,-0.6674,1.01
17.39023994,-0.1461,0.7424,-0.6659,1.008
17.39181208,-0.152,0.7415,-0.6669,1.009
17.39483119,-0.1525,0.7444,-0.6635,1.009
17.39721666,-0.153,0.7424,-0.6654,1.009
17.39918598,-0.1588,0.742,-0.6591,1.005
17.40469161,-0.1598,0.7454,-0.661,1.009
17.40557369,-0.1598,0.7468,-0.6605,1.01
17.40684718,-0.1627,0.7483,-0.6635,1.013
17.40930604,-0.1579,0.7473,-0.6644,1.012
17.42145145,-0.1618,0.7493,-0.663,1.013
17.42200963,-0.1618,0.7512,-0.6615,1.014
17.42221479,-0.1579,0.7517,-0.66,1.013
17.42241432,-0.1613,0.7503,-0.6625,1.014
17.42261176,-0.1583,0.7507,-0.6591,1.011
17.42372828,-0.1569,0.7527,-0.661,1.014
17.42648604,-0.1544,0.7512,-0.661,1.012
17.42837025,-0.1544,0.7512,-0.663,1.014
17.43116229,-0.1564,0.7507,-0.661,1.012
17.43326906,-0.1535,0.7537,-0.66,1.014
17.43627104,-0.1535,0.7522,-0.661,1.013
17.43889041,-0.1549,0.7527,-0.6625,1.015
17.44185828,-0.1525,0.7522,-0.6644,1.015
17.44383744,-0.151,0.7551,-0.6659,1.018
17.4462077,-0.1525,0.7527,-0.6649,1.016
17.44853395,-0.151,0.7522,-0.6654,1.016
17.45065333,-0.15,0.7522,-0.6664,1.016
17.45377739,-0.15,0.7512,-0.6659,1.015
17.45570885,-0.15,0.7483,-0.6669,1.014
17.45790551,-0.1515,0.7522,-0.6683,1.018
17.46128541,-0.1505,0.7532,-0.6693,1.019
17.46361458,-0.1491,0.7547,-0.6708,1.021
17.46541801,-0.1486,0.7527,-0.6713,1.019
17.46935807,-0.1486,0.7522,-0.6698,1.018
17.47026895,-0.1456,0.7556,-0.6674,1.019
17.47393338,-0.1452,0.7547,-0.6683,1.018
17.47566484,-0.1452,0.7517,-0.6693,1.017
17.47766051,-0.1456,0.7527,-0.6679,1.017
17.47998265,-0.1471,0.7527,-0.6683,1.017
17.48254156,-0.1447,0.7522,-0.6659,1.015
17.48560739,-0.1437,0.7537,-0.6679,1.017
17.48734255,-0.1486,0.7522,-0.6664,1.016
17.48984442,-0.1471,0.7517,-0.6649,1.014
17.49216911,-0.1432,0.7522,-0.6659,1.015
17.49452333,-0.1471,0.7517,-0.6635,1.013
17.49710182,-0.1486,0.7551,-0.6635,1.016
17.49947208,-0.1481,0.7532,-0.661,1.013
17.50615515,-0.1471,0.7503,-0.6615,1.011
17.50726765,-0.1452,0.7478,-0.6596,1.008
17.50763817,-0.1471,0.7503,-0.6639,1.013
17.52526354,-0.15,0.7473,-0.6596,1.008
17.52593911,-0.151,0.7464,-0.66,1.008
17.52619921,-0.15,0.7468,-0.6605,1.008
17.52640859,-0.1466,0.7478,-0.6596,1.008
17.52662713,-0.1535,0.7449,-0.6605,1.007
17.52683864,-0.1496,0.7468,-0.661,1.009
17.52710703,-0.15,0.7468,-0.6625,1.01
17.5273189,-0.151,0.7488,-0.6635,1.012
17.52974734,-0.1496,0.7478,-0.6625,1.01
17.53146749,-0.153,0.7478,-0.6649,1.012
17.53462083,-0.15,0.7473,-0.6644,1.011
17.53619437,-0.1515,0.7478,-0.6659,1.013
17.53878484,-0.1496,0.7498,-0.6674,1.015
17.54168947,-0.1486,0.7532,-0.6654,1.016
17.54459525,-0.1486,0.7478,-0.6664,1.013
17.54628874,-0.1491,0.7517,-0.6674,1.016
17.54896062,-0.1471,0.7503,-0.6688,1.016
17.55296979,-0.1466,0.7507,-0.6659,1.014
17.55379713,-0.1437,0.7507,-0.6669,1.014
17.55680984,-0.1476,0.7512,-0.6669,1.015
17.55859135,-0.1476,0.7493,-0.6683,1.015
17.56157588,-0.1452,0.7527,-0.6664,1.016
17.56427536,-0.1471,0.7507,-0.6669,1.015
17.56597025,-0.1456,0.7522,-0.6664,1.015
17.56930723,-0.1466,0.7478,-0.6669,1.013
17.57148963,-0.1456,0.7498,-0.6659,1.013
17.57449854,-0.1466,0.7488,-0.6654,1.012
17.57579359,-0.1437,0.7464,-0.6698,1.013
17.57813104,-0.1452,0.7483,-0.6703,1.015
17.58088041,-0.1432,0.7454,-0.6708,1.013
17.58417328,-0.1476,0.7454,-0.6722,1.015
17.58588031,-0.1452,0.7429,-0.6722,1.012
17.58904281,-0.1442,0.7434,-0.6703,1.011
17.59120494,-0.1456,0.7439,-0.6747,1.015
17.59441567,-0.1437,0.7444,-0.6737,1.014
17.5957827,-0.1432,0.7429,-0.6757,1.014
17.59798458,-0.1452,0.7429,-0.6742,1.014
17.60019166,-0.1432,0.7439,-0.6742,1.014
17.60249536,-0.1452,0.7459,-0.6742,1.016
17.60504182,-0.1422,0.7459,-0.6727,1.014
17.60792937,-0.1447,0.7449,-0.6732,1.014
17.61425088,-0.1461,0.7449,-0.6757,1.016
17.61511833,-0.1447,0.742,-0.6742,1.013
17.61544578,-0.1427,0.7439,-0.6713,1.012
17.61761479,-0.1461,0.7454,-0.6703,1.013
17.63399083,-0.1447,0.7444,-0.6722,1.013
17.63462624,-0.1486,0.7464,-0.6698,1.014
17.6348663,-0.1476,0.7468,-0.6698,1.014
17.63515598,-0.1486,0.7464,-0.6693,1.013
17.63539999,-0.15,0.7468,-0.6683,1.013
17.63555541,-0.1496,0.7478,-0.6659,1.012
17.63572354,-0.1496,0.7493,-0.6659,1.014
