time,gFx,gFy,gFz,TgF
20.74501166,-0.1388,0.7503,-0.6713,1.016
20.74736442,-0.1315,0.7527,-0.6718,1.017
20.74954234,-0.1329,0.7498,-0.6703,1.014
20.75213504,-0.1325,0.7547,-0.6698,1.018
20.75462958,-0.1339,0.7517,-0.6683,1.015
20.75828411,-0.1359,0.7507,-0.6669,1.013
20.76054312,-0.1369,0.7478,-0.6669,1.011
20.76274197,-0.1344,0.7464,-0.6703,1.012
20.76468635,-0.1383,0.7478,-0.6659,1.011
20.76736536,-0.1412,0.7473,-0.6669,1.012
20.77002098,-0.1383,0.7449,-0.6674,1.01
20.77206161,-0.1422,0.7464,-0.6644,1.009
20.77490525,-0.1476,0.7459,-0.6654,1.01
20.77671286,-0.1471,0.7517,-0.6635,1.013
20.77965666,-0.1481,0.7439,-0.6649,1.009
20.78142765,-0.152,0.7415,-0.6635,1.007
20.78470348,-0.1535,0.7464,-0.661,1.009
20.7866076,-0.1574,0.7488,-0.66,1.011
20.78877775,-0.1583,0.7464,-0.6581,1.008
20.79185546,-0.1588,0.7464,-0.6596,1.009
20.79362327,-0.1554,0.7468,-0.663,1.011
20.79640317,-0.1535,0.7512,-0.663,1.014
20.79888161,-0.1579,0.7468,-0.6644,1.012
20.80112494,-0.1544,0.7512,-0.663,1.014
20.80447202,-0.1569,0.7464,-0.663,1.011
20.80584775,-0.1554,0.7527,-0.6639,1.016
20.81253327,-0.1525,0.7537,-0.6669,1.018
20.81346859,-0.153,0.7507,-0.6659,1.015
20.81382463,-0.1505,0.7532,-0.6659,1.017
20.81647786,-0.1481,0.7507,-0.6644,1.013
20.83521114,-0.1476,0.7532,-0.6654,1.016
20.83594379,-0.1486,0.7512,-0.6625,1.013
20.83619926,-0.1515,0.7503,-0.6659,1.015
20.83640895,-0.1505,0.7493,-0.6639,1.012
20.83659879,-0.1461,0.7522,-0.6635,1.014
20.83679129,-0.1466,0.7522,-0.6674,1.016
20.83696525,-0.1481,0.7498,-0.6683,1.015
20.83715249,-0.1481,0.7503,-0.6664,1.014
20.83874353,-0.15,0.7503,-0.6679,1.016
20.84148182,-0.1476,0.7488,-0.6688,1.015
20.84373531,-0.1466,0.7503,-0.6693,1.016
20.84537718,-0.1481,0.7493,-0.6688,1.015
20.84824004,-0.1466,0.7488,-0.6713,1.016
20.85080051,-0.1456,0.7468,-0.6698,1.014
20.85333661,-0.1461,0.7488,-0.6688,1.015
20.85618572,-0.1461,0.7478,-0.6679,1.013
20.85896614,-0.1491,0.7478,-0.6683,1.014
20.86007937,-0.1481,0.7468,-0.6683,1.013
20.86352822,-0.1466,0.7473,-0.6679,1.013
20.86587952,-0.1481,0.7468,-0.6644,1.011
20.86806994,-0.1437,0.7488,-0.6644,1.011
20.87019036,-0.1447,0.7507,-0.6664,1.014
20.87258489,-0.1461,0.7503,-0.6674,1.015
20.87629874,-0.1422,0.7483,-0.6644,1.011
20.87737187,-0.1442,0.7527,-0.6635,1.014
20.87998661,-0.1403,0.7507,-0.6639,1.012
20.8822339,-0.1432,0.7507,-0.6639,1.012
20.88465624,-0.1403,0.7517,-0.6635,1.012
20.88784557,-0.1432,0.7498,-0.6625,1.011
20.89070504,-0.1437,0.7468,-0.6654,1.011
20.89290895,-0.1442,0.7483,-0.6649,1.011
20.89444692,-0.1427,0.7483,-0.6669,1.012
20.8968602,-0.1388,0.7488,-0.6659,1.012
20.90034656,-0.1412,0.7493,-0.6644,1.011
20.90154145,-0.1437,0.7488,-0.6644,1.011
20.90410411,-0.1383,0.7488,-0.6659,1.012
20.90637801,-0.1408,0.7483,-0.6669,1.012
20.90889463,-0.1403,0.7503,-0.6659,1.013
20.91135406,-0.1422,0.7478,-0.6659,1.011
20.91402057,-0.1408,0.7464,-0.6669,1.011
20.92132588,-0.1422,0.7488,-0.6659,1.012
20.92222786,-0.1383,0.7464,-0.6669,1.01
