accx,accy,accz,accT,time,label
-0.4446082561078349,0.033729798661009835,0.1532771277085237,-0.6853541280236212,14.792374,1
-0.45346988205560235,-0.08103097334281589,0.3124792060424587,-0.4969905742514291,14.796704,1
-0.45151116259477675,-0.19832258380950052,0.44249541648084845,-0.3345951470643904,14.801316,1
-0.4798020219039596,-0.2386884763469604,0.5068062604854638,-0.2535109967066662,14.81131,1
-0.5139901010951979,-0.27860313411972437,0.5469571803747516,-0.1913540523147974,14.812973,1
-0.536594355518113,-0.34418912622311604,0.5474810111349432,-0.15645228451376014,14.816184,1
-0.552501053074979,-0.4232434951075361,0.5175731062456201,-0.14032630503085153,14.821328,1
-0.5658540438079191,-0.506555165902347,0.4363793384159076,-0.15455956391717462,14.826832,1
-0.5675021061499579,-0.6046006327096156,0.34567167137406485,-0.157133663928531,14.830813,1
-0.5611625947767481,-0.6872943080658214,0.24498998350641,-0.16016201688306775,14.835601,1
-0.5712931760741364,-0.7467788213944135,0.19485088520319688,-0.13623802854222677,14.839894,1
-0.5596988205560236,-0.7478774799519338,0.15094820446388765,-0.15584661392285293,14.844829,1
-0.5178232940185341,-0.6946808249748633,0.10775340313024284,-0.2236817201044783,14.849956,1
-0.48445134793597305,-0.5589278269612771,0.05077618976831119,-0.34867698830298677,14.858079,1
-0.4733150800336984,-0.3976604458395664,-0.00819016472353759,-0.48283302418896923,14.860575,1
-0.4698346672283067,-0.25058734090296003,-0.07041984327549948,-0.5988946511715941,14.863983,1
-0.4546335299073294,-0.09900188831939577,-0.11973072267408513,-0.7136692281485408,14.868743,1
-0.4342091406908172,0.02125217647203073,-0.17188019848938524,-0.7907408108415036,14.892291,1
-0.4112468407750632,0.11730632464379422,-0.20248182519625949,-0.835030472801605,14.89351,1
-0.38985888795282225,0.18328469480344306,-0.21091974771177974,-0.856758905250407,14.894144,1
-0.3664490311710194,0.23312651739951437,-0.1945040242944211,-0.8809857288867018,14.894497,1
-0.3436078348778433,0.27112833214802456,-0.16071694026205685,-0.9017299466252792,14.894789,1
-0.3221356360572873,0.3056281727444392,-0.11975195905625508,-0.898095923079835,14.897489,1
-0.3004370261162595,0.340177060597886,-0.074730828855996,-0.8643297876367491,14.901864,1
-0.28600463352990735,0.3747651862569585,-0.030389262885174774,-0.8225385168641406,14.907275,1
-0.28049178601516433,0.4018785099443313,0.018192500725576502,-0.7829428019835712,14.912686,1
-0.28367207245155857,0.42190940971626156,0.06320655213177895,-0.7493280841882122,14.917879,1
-0.2915911962931761,0.43690806091669315,0.1075551968966568,-0.7163190369837604,14.921408,1
-0.31215248525695033,0.44059641464551086,0.12375147769825945,-0.7131392663814968,14.926956,1
-0.34700400168491996,0.4226254996689309,0.13439798395945277,-0.7235113752507856,14.931296,1
-0.3806181550126369,0.39416828113887725,0.14162543269128683,-0.7307794223416739,14.935608,1
-0.4081297388374052,0.35659808225225,0.13689679826144832,-0.7433470871030019,14.941604,1
-0.42306234203875315,0.3139760158913112,0.11176000056630364,-0.7733277813529167,14.945157,1
-0.4166491154170177,0.27689628957500545,0.07961519675508091,-0.8139834197675739,14.949561,1
-0.3952348357203033,0.2596905118081271,0.03840953655135322,-0.8656925464662907,14.957634,1
-0.3602780117944398,0.24903744758074398,-0.015424692249428287,-0.9220956202445395,14.96044,1
-0.31888689974726203,0.24968487137356837,-0.04405133541449868,-0.9049854260514063,14.964143,1
-0.2797862257792755,0.25384407876989473,-0.08797525253597786,-0.8588787523185828,14.96881,1
-0.2522009267059815,0.2644579051916521,-0.11219180700375875,-0.8161789756596132,14.987936,1
-0.24141217354675656,0.28043750153272673,-0.13393786234577068,-0.7946776696824015,14.989991,1
-0.252722198820556,0.29938936164994967,-0.14354378588063726,-0.8040655638414658,14.990605,1
-0.28138689974726205,0.31800770041935394,-0.15096236205200073,-0.8330620433811561,14.991083,1
-0.32137742207245157,0.3370282266964219,-0.1579703681680788,-0.8644812052844759,14.993303,1
-0.36502737994945245,0.35058488854010833,-0.15793497419779556,-0.8824241965401067,14.997101,1
-0.39949978938500424,0.35177183216028635,-0.1608514373491331,-0.8770488700458039,15.002377,1
-0.42707982308340353,0.336321946195159,-0.15507514139891118,-0.8724306317901351,15.007569,1
-0.45305918281381635,0.31744856168918745,-0.14503741142658927,-0.8603172199719877,15.011886,1
-0.47961773378264533,0.29420997130735455,-0.1403016982026941,-0.8363932316311466,15.017117,1
-0.4976779696714406,0.27239375137945404,-0.13738523505135655,-0.816860355074384,15.023179,1
-0.5184656697556866,0.2555705422174264,-0.1315593875427381,-0.7911950637846842,15.026298,1
-0.5359045914069082,0.24201388037374003,-0.12551409741836372,-0.7684824166256577,15.030685,1
-0.5449663016006739,0.231704146945582,-0.11886710979917452,-0.7567475489268275,15.035426,1
-0.5556444818871104,0.21841234028986922,-0.10610404411504445,-0.7427414165120945,15.040245,1
-0.565343302443134,0.21030973342815795,-0.09220837138185128,-0.7292652458644056,15.045314,1
-0.5791649115417018,0.20854403217500053,-0.06680257951255414,-0.7088995722451452,15.057743,1
-0.5830349620893007,0.21057458861613157,-0.06270395775375696,-0.7032214104553887,15.060827,1
-0.5830191659646167,0.20973097579517858,-0.049162224723396014,-0.7017072339781202,15.06421,1
-0.5772430497051391,0.20949554896142425,-0.048751654668110635,-0.7098080781315063,15.069202,1
-0.5701663858466723,0.20936802609314067,-0.04218961257760118,-0.7188174281712534,15.091285,1
-0.5552548441449031,0.2175196802118841,-0.050592141122838205,-0.7418329106257335,15.092679,1
-0.5307919123841618,0.22070775191897385,-0.057246207536084046,-0.7777188931369952,15.093445,1
-0.5047335720303285,0.24017951296073758,-0.08266615699349449,-0.8175417344891548,15.09405,1
-0.4782434709351306,0.26138754690143945,-0.10315926578748034,-0.8532762993526896,15.094594,1
-0.4493312973883741,0.28716678519753774,-0.1311134235171695,-0.8799258053526139,15.097938,1
-0.4193081297388374,0.31168060426220656,-0.16071694026205685,-0.884619752432146,15.102377,1
-0.3918965880370683,0.33118179365818956,-0.18356728747690534,-0.8710678729605936,15.107332,1
-0.37146693344566134,0.34954508669102674,-0.1972505963883992,-0.8522920846424651,15.112157,1
-0.35800336983993264,0.36344507933393816,-0.1953605583752751,-0.84509974637544,15.116674,1
-0.3500263268744735,0.37949334183485783,-0.1878711942633452,-0.8404815081197714,15.121646,1
-0.3477885425442292,0.39526693969639737,-0.17277212654052246,-0.8413900140061324,15.126851,1
-0.34869418702611626,0.40948083478431463,-0.15545031748391336,-0.8430556081311277,15.131409,1
-0.3499420808761584,0.4227334036344017,-0.1374064714335265,-0.8428284816595375,15.136529,1
-0.3569555602358888,0.4320033352134781,-0.1229515739698584,-0.843282734602718,15.140766,1
-0.3662963352990733,0.4356426416852637,-0.11200775835828598,-0.8452511640231669,15.145879,1
-0.3793702611625948,0.4362410182210559,-0.10947355008600725,-0.846159669909528,15.150346,1
-0.3946872367312553,0.4273536552468302,-0.11057076316478714,-0.8507021993413333,15.157244,1
-0.4066185762426285,0.4161120239350613,-0.11287845002725326,-0.8546390581822312,15.159799,1
-0.4173546756529065,0.3977487309022242,-0.12157828792286936,-0.8597872582049438,15.164986,1
-0.42498946925021064,0.3776687838732618,-0.1309506112538667,-0.8644054964606125,15.169121,1
-0.42828032855939346,0.36415135983520114,-0.1495607608287851,-0.8609985993867586,15.190432,1
-0.42371524852569503,0.3443558868970252,-0.16593401148180387,-0.8641026611651588,15.1915,1
-0.4115838247683235,0.31640875984010586,-0.17194390763589507,-0.8790930082901163,15.192066,1
-0.39266533277169335,0.2907864727665105,-0.17588679592544604,-0.892342052466215,15.192541,1
-0.3712194608256108,0.27334526816587773,-0.1763893903034678,-0.8977930877843813,15.193017,1
-0.35046335299073295,0.24913554209480826,-0.17340213921156383,-0.8968088730741568,15.197507,1
-0.33227148272957036,0.23820781322804516,-0.1731756178017512,-0.8846954612560094,15.202424,1
-0.3163068660488627,0.22495524437795808,-0.17401091550043524,-0.8691751523640081,15.209487,1
-0.30362257792754843,0.21526350638840516,-0.17505857702081862,-0.8547147670060946,15.212068,1
-0.2930075821398484,0.20411016013929414,-0.17749368217630435,-0.8403300904720445,15.216672,1
-0.2874789385004213,0.19128920715109,-0.18467865814379852,-0.8275352992391264,15.222837,1
-0.28174494524010113,0.18142089903622133,-0.1933572596572447,-0.8138320021198471,15.227286,1
-0.2796177337826454,0.17053240797508393,-0.20437186320938355,-0.80194571677329,15.231982,1
-0.27851727042965463,0.1597616303308237,-0.21292304642981014,-0.7924821137903624,15.2359,1
-0.2735309604043808,0.1551021409127694,-0.21960542801928254,-0.7818071696256199,15.241441,1
-0.2693186604886268,0.15439586041150644,-0.21347519236622842,-0.7815800431540296,15.246351,1
-0.260120050547599,0.15910439708659285,-0.20384803244919186,-0.7791573607904001,15.250796,1
-0.2479307076663859,0.17281801015278214,-0.1905257420345869,-0.7755990460688194,15.256847,1
-0.2356887110362258,0.1893665546754297,-0.17382686685496251,-0.7712079342847409,15.262321,1
-0.22223567818028647,0.21373323196900207,-0.1610779587589457,-0.7610629518870424,15.264958,1
-0.20780328559393432,0.2403070358290212,-0.15533705677900703,-0.744255592989363,15.269266,1
-0.18812131423757372,0.26881330161610706,-0.15692978544175204,-0.7157890752167166,15.288057,1
-0.1713037068239259,0.3012433479657649,-0.1642351009082092,-0.6876253927395238,15.289359,1
-0.16092565290648694,0.33918630600583655,-0.17968810833386417,-0.6632471514555022,15.290054,1
-0.14598778433024434,0.36904627608700974,-0.1985247793185952,-0.6314494454328652,15.290676,1
-0.13869524010109524,0.4041543026706231,-0.20912881281544865,-0.6101752659272439,15.293889,1
-0.1358993260320135,0.4226451185717438,-0.22567903331988354,-0.5955634629216036,15.298243,1
-0.14606149957877004,0.46065674277166035,-0.21432464765302575,-0.6009387894159065,15.302738,1
-0.16893955349620898,0.48244353434534165,-0.20661584092533986,-0.6228943483362988,15.310956,1
-0.1796493260320135,0.4947053486033793,-0.18709960571117096,-0.6369761895748951,15.312847,1
-0.1950926705981466,0.5065747848051596,-0.1627273177741439,-0.6560548131884771,15.317573,1
-0.20577085088458302,0.5084385805723814,-0.13838334501334343,-0.6723322103191127,15.321954,1
-0.20259056444818874,0.5065159280967211,-0.11365003857942751,-0.6733921338532007,15.327116,1
-0.19156486941870265,0.4982759889153198,-0.09139431006533717,-0.666275504410039,15.332199,1
-0.17244629317607416,0.47785271108713234,-0.07376811286429234,-0.6522693719953061,15.336192,1
-0.14785699241786018,0.4424798293155454,-0.05709755286089452,-0.6333421660294508,15.341157,1
-0.11782329401853414,0.398131299507075,-0.0433859287731741,-0.6045728129613508,15.346519,1
-0.0885636057287279,0.3531647742599994,-0.03682388668266464,-0.5722451451716698,15.350772,1
-0.06313184498736313,0.31048385119062205,-0.030332632532721622,-0.5409016920922134,15.35786,1
-0.04685657118786862,0.2702552909728523,-0.019388816921149202,-0.5187947155240944,15.361969,1
-0.048204507160909904,0.2349020281040782,-0.013952303085646225,-0.5203846008252262,15.365347,1
-0.06237889637742211,0.1945165166638055,-0.011092470286761844,-0.5387061362001742,15.392553,1
-0.08571503791069929,0.15573975525418732,-0.021116042670970475,-0.5699738804557671,15.393901,1
-0.11895008424599834,0.09829560781813271,-0.020103775120870304,-0.6063141159102095,15.39457,1
-0.15820871946082565,0.04186183387694037,-0.032038621900372946,-0.6450770337282811,15.395071,1
-0.20251684919966303,-0.017436299874929506,-0.05222026375586645,-0.6775561191656888,15.395511,1
-0.25046861836562767,-0.08337543222895266,-0.0715028987661661,-0.6905023280463338,15.395954,1
-0.2952453664700927,-0.14437060107413496,-0.11602851338246006,-0.6789945868190939,15.398127,1
-0.3382002948609941,-0.21674473355077623,-0.13900627889032816,-0.6384146572283,15.404295,1
-0.37431550126369,-0.27236432302523483,-0.16802225572851398,-0.5948063746829694,15.408222,1
-0.40557603201347936,-0.3215489123770753,-0.18653330218663938,-0.5515009274330924,15.413115,1
-0.4308708930075822,-0.3670941952571303,-0.20322509857220716,-0.5087254419502594,15.417567,1
-0.4437763268744735,-0.39305000367854437,-0.21736852909738288,-0.4825301888935156,15.422227,1
-0.44674599831508005,-0.4259018564386787,-0.21532983640906928,-0.45837907408108425,15.427352,1
-0.4357571609098568,-0.44839492851362284,-0.19429873926677843,-0.4497482681606543,15.432032,1
-0.40516006739679866,-0.4498172989675553,-0.1729986479503351,-0.4580005299617671,15.436263,1
-0.363579401853412,-0.4346911248988401,-0.14401806508243248,-0.47526214180262716,15.441203,1
-0.31833930075821404,-0.40809770213600804,-0.10939568335138417,-0.49214520952417007,15.446665,1
-0.2729201769165965,-0.3754910856610344,-0.0693084726086063,-0.5016088125070978,15.451094,1
-0.2371682813816344,-0.325737548127621,-0.03188996722518341,-0.515842071393421,15.457368,1
-0.22665859309182815,-0.24032665473183412,-0.013690387705550366,-0.563992883370557,15.460431,1
-0.23767375737152488,-0.13947568482232636,-0.002180268569446392,-0.6341749630919484,15.465258,1
-0.25246946082561084,-0.04430438727714159,0.005825847508618545,-0.7004958927963054,15.470294,1
-0.2666017270429655,0.050464722760379555,0.0038225487905881456,-0.764015596017716,15.490921,1
-0.27893850042123003,0.13285430512298593,0.013378920767058239,-0.8055040314948707,15.492129,1
-0.28952716933445666,0.21898128847144216,0.021073569906630826,-0.8298065639550289,15.492638,1
-0.29380265374894693,0.2807219756235132,0.046026318956302714,-0.8131506227050763,15.493133,1
-0.29307076663858467,0.3324275939868062,0.06805552606058043,-0.7846083961085665,15.493893,1
-0.30003159224936815,0.37671726708683806,0.09843063135764205,-0.7515236400802514,15.498386,1
-0.3041859730412806,0.41081492017558907,0.13286188564916093,-0.7129121399099065,15.503308,1
-0.323357203032856,0.4343477940996149,0.16627379359652306,-0.6832342809554455,15.508298,1
-0.3371208930075822,0.4557323981656325,0.17986507818528047,-0.6670325926486732,15.513396,1
-0.3639637742207245,0.4617357824263677,0.19314489583554562,-0.6570390278987017,15.518161,1
-0.3859572451558551,0.4770581455232116,0.1856838468998423,-0.6580989514327895,15.522339,1
-0.4190290648694187,0.47285970032125946,0.2011934846779504,-0.6409130484157929,15.527506,1
-0.44666175231676497,0.4711822841307599,0.1925148831645042,-0.6405345042964758,15.53225,1
-0.5004422914911542,0.4514260489982097,0.1623592204831986,-0.6432600219555589,15.541578,1
-0.5219355518112889,0.4355445471711994,0.1500987491770903,-0.6415187190067002,15.54667,1
-0.5426916596461668,0.41198224489295426,0.13339279520340927,-0.6422758072453345,15.550951,1
-0.5607992839090143,0.3796208647031414,0.10884353741496611,-0.6486353484498619,15.558049,1
-0.5759688289806234,0.3578733109350859,0.08913617476126778,-0.6481053866828179,15.560686,1
-0.5918702611625948,0.3232949947274198,0.06756708927067198,-0.646136957262369,15.565416,1
-0.6080876158382477,0.2807612134291389,0.052829040044738096,-0.636597645455578,15.57002,1
-0.6220145324347094,0.2462809917355371,0.030629941883100906,-0.6280425483590113,15.592792,1
-0.6361310025273799,0.20737670745763537,0.013711624087720517,-0.6132793277056441,15.593892,1
-0.6501000421229992,0.16571596733452676,0.0008919280511373168,-0.5940492864443352,15.594503,1
-0.6654170176916596,0.1269392059249086,-0.00808398281268792,-0.5696710451603135,15.594923,1
-0.6775905644481888,0.09323393089241477,-0.015658292453297543,-0.5483968656546921,15.595336,1
-0.6885056866048862,0.06619908281629344,-0.02277248048022528,-0.5290154067456563,15.598669,1
-0.6987099831508004,0.04358829732447206,-0.03047420841385451,-0.510996706666162,15.603998,1
-0.7071767059814659,0.034043701106015595,-0.03694422618162759,-0.4979747889616536,15.609707,1
-0.7136689132266217,0.02678470706525729,-0.04284794042486911,-0.487981224211682,15.612999,1
-0.7186973462510531,0.025764524118988608,-0.04500697261214569,-0.48109172124011057,15.618075,1
-0.720103201347936,0.0293155455281163,-0.0446742692914834,-0.48003179770602267,15.622472,1
-0.7188921651221567,0.030119920543443562,-0.04299659510005865,-0.481697391831018,15.627455,1
-0.7149220724515586,0.03868357162125702,-0.041297684526463964,-0.48896543892190647,15.632412,1
-0.708203454085931,0.05024891482943811,-0.03734063864879968,-0.5004731801491464,15.636317,1
-0.7040280117944397,0.05596782499938685,-0.03832459102267327,-0.5075141007684447,15.641501,1
-0.700737152485257,0.06434509650047815,-0.02471207005174588,-0.5122080478479767,15.646631,1
-0.6939711457455771,0.07527282536724128,-0.018879143749070793,-0.5228829920127191,15.651052,1
-0.6906223673125527,0.08622998258822367,-0.01621751718377247,-0.5292425332172466,15.65798,1
-0.6866522746419546,0.09734409103170899,-0.008522868044199883,-0.5354506567740471,15.660953,1
-0.6806813395113731,0.11346101969247363,-0.006392151033149884,-0.546049892114926,15.665846,1
-0.6747525273799495,0.14231061627878455,-0.007340709436740242,-0.5587689745239808,15.693156,1
-0.6728991154170176,0.17709493096598566,-0.01175079813402978,-0.5660370216148694,15.694465,1
-0.674505054759899,0.21197734016725106,-0.01748462131991184,-0.5669455275012303,15.69502,1
-0.6735098989048021,0.23531402506314827,-0.024726227639859162,-0.5701252981034941,15.695517,1
-0.6687447346251053,0.2517252372661058,-0.03225098572207229,-0.5779233069614265,15.69599,1
-0.6551126790227464,0.25855261544498115,-0.035443521841618954,-0.5976833099897794,15.69647,1
-0.6375789806234204,0.26064202859455077,-0.04396638988581895,-0.6237271453987963,15.698888,1
-0.6198083403538333,0.25662015351791445,-0.052425548783509135,-0.6501495249271303,15.706073,1
-0.596472198820556,0.24045417760011764,-0.04951616442622824,-0.6834614074270358,15.708108,1
-0.5744576663858467,0.22369963459793504,-0.04979223739443738,-0.7146534428587652,15.713176,1
-0.5514795703454086,0.2038354954999141,-0.04940998251537857,-0.7460726047620851,15.71821,1
-0.5245419123841617,0.18761066287367872,-0.06035379812695099,-0.7836998902222054,15.723058,1
-0.48957982308340353,0.16603967923093893,-0.07421407688986094,-0.8292008933641216,15.727852,1
-0.4479938921651222,0.1412315766240772,-0.0906368791012762,-0.873490555324223,15.732483,1
-0.3990943555181129,0.1253795031512862,-0.1333857164093524,-0.8928720142332589,15.739779,1
-0.3489521903959562,0.10619221620030894,-0.1809835276462301,-0.8482795169777038,15.742309,1
-0.297825400168492,0.08119773401672506,-0.23770590442212255,-0.7653783548472575,15.747138,1
-0.24484519797809606,0.05271108713245207,-0.29382658370320025,-0.6721050838475224,15.751487,1
-0.20031065711878687,0.025833190278833573,-0.3505843544493759,-0.583601468751183,15.757931,1
-0.1629475568660489,-0.0033989749123280733,-0.3963346004374694,-0.5081954801832154,15.761783,1
-0.11696503791069929,-0.0328273291316184,-0.4424387861283951,-0.42423439451868117,15.766289,1
-0.06726516427969675,-0.05805723814895658,-0.4946661286783183,-0.33315667941098537,15.794876,1
-0.010046335299073339,-0.0771071927802438,-0.5591327061521798,-0.22731574364992246,15.796106,1
0.05405960404380783,-0.08138411359344733,-0.6234931017151918,-0.11723511375250795,15.796667,1
0.12127737994945237,-0.07648919734163873,-0.681454267450997,-0.008971495627815518,15.797202,1
0.17959667228306653,-0.05833190278833661,-0.7195098642995178,0.07536813415603572,15.797761,1
0.2251632266217355,-0.006704760036294999,-0.7481365074645883,0.13646515501381673,15.798298,1
0.20196925021061496,0.07687176594648937,-0.7609703610892848,0.11095128137184385,15.799585,1
0.13736836562763266,0.16837432866566931,-0.7609066519427751,0.036832342809554275,15.804648,1
0.04749368155012634,0.24828211982244885,-0.7413621015523795,-0.06855434000832816,15.810438,1
-0.053638374052232596,0.30686416362164937,-0.7131955800009909,-0.18014914638301105,15.813482,1
-0.15546545914069085,0.3537042940873531,-0.6685991774441306,-0.2927281674679185,15.818434,1
-0.2505739258635215,0.3815827549844274,-0.6098310291858678,-0.3990233561721619,15.823189,1
-0.334709351305813,0.3870073816121833,-0.5356169522960068,-0.500397471325283,15.828371,1
-0.4061236310025274,0.386065674277166,-0.45720515053055555,-0.583601468751183,15.832432,1
-0.4628580454928391,0.368801039801849,-0.3668372656034317,-0.6592345837907408,15.839034,1
-0.5051126790227465,0.34131495696103187,-0.26730234237295325,-0.7208615664155658,15.842079,1
-0.5337299915754001,0.29581872133800907,-0.15199586598427084,-0.7605329901199985,15.846369,1
-0.5486573294018534,0.22901635726022015,-0.013350605590831427,-0.7428171253359579,15.852165,1
-0.5477622156697557,0.1475194349755989,0.13413606857935695,-0.6546163455350722,15.856341,1
-0.5370261162594777,0.0604801726463447,0.27386438446346295,-0.5329522655865542,15.860833,1
-0.5180970935130581,-0.032640949554896215,0.3913794445978184,-0.41386228564939254,15.865217,1
-0.4878369839932603,-0.12499693454643557,0.4863980972201577,-0.30961123518946143,15.894235,1
-0.4618207666385847,-0.23118424602104132,0.5480756298357014,-0.2229246318658441,15.895466,1
-0.46948715248525696,-0.29418054295313534,0.5380025058930963,-0.2063443994397548,15.896003,1
-0.4700768744734625,-0.3654363979694436,0.5098147479595377,-0.20043911117840785,15.896458,1
-0.47272009267059817,-0.43362189469553913,0.4461834681843603,-0.2186849377294925,15.896964,1
-0.47149326032013483,-0.5107830394585183,0.36065747839198126,-0.2384449407578454,15.899061,1
-0.45468618365627633,-0.5959781249233637,0.26534859521331955,-0.24639436726350472,15.903799,1
-0.4243576242628475,-0.655992348627903,0.17793256740781654,-0.2510883143430368,15.909472,1
-0.38251895534962094,-0.6697746278539373,0.08667275442955549,-0.27470946738842417,15.913493,1
-0.32184077506318454,-0.6310076758957256,-0.0016352014270847731,-0.31748495287125733,15.918306,1
-0.2826821819713564,-0.5250361723520612,-0.10928242264647785,-0.39364802967785906,15.923397,1
-0.27153538331929233,-0.35714741153101015,-0.206792810776756,-0.49736911837074615,15.929058,1
-0.28518850042123,-0.1874537116511759,-0.30019041956012366,-0.5761062951887044,15.932983,1
-0.3134214406065712,-0.04127326679255472,-0.37691038954603684,-0.608206836506795,15.937979,1
-0.3418860572872789,0.09896265051376996,-0.41743648552032664,-0.62402998069425,15.942627,1
-0.36520640269587196,0.19729259141182523,-0.4251736074242391,-0.6335692925010411,15.947552,1
-0.3762057708508846,0.2466635603403879,-0.3849306632122151,-0.6784646250520499,15.951683,1
-0.378185551811289,0.28399833239326083,-0.3027600218026856,-0.7639398871938525,15.957827,1
-0.37082982308340356,0.31807636657919897,-0.2106012019792307,-0.8517621228754212,15.961347,1
-0.35904064869418706,0.3472889128675478,-0.10192047682756755,-0.9109664231366166,15.966198,1
-0.35244313395113736,0.3663584864016479,0.0100023360020388,-0.8551690199492751,15.974248,1
-0.34921545914069085,0.3880471834612649,0.09855804965066162,-0.7699965931029262,15.985826,1
-0.35382792754844145,0.402192412389337,0.18712084209334112,-0.6821743574213575,15.986873,1
-0.3634898904802022,0.4120607205042057,0.25864497724167723,-0.6095695953363365,15.98756,1
-0.37840669755686607,0.414826985800819,0.3186377568717395,-0.5486239921262823,16.008542,1
-0.4049810446503791,0.40688133016161065,0.355206806968365,-0.5112238331377523,16.009898,1
-0.44146482729570347,0.38349559800868127,0.3657046585543688,-0.49789908013779005,16.010599,1
-0.4768902695871946,0.34958432449665244,0.36208739479142343,-0.4947950183593899,16.01129,1
-0.5103148694187026,0.30825710572136245,0.33331209695116354,-0.5117537949047963,16.011959,1
-0.5348567818028644,0.26631189150746737,0.2765684837931011,-0.5525608509671802,16.015115,1
-0.5452348357203033,0.23281261495450858,0.1969320506558504,-0.614869213006776,16.020984,1
-0.5343828980623421,0.21105525173504663,0.10382467242880516,-0.6973918310179053,16.025117,1
-0.5026748104465038,0.20020599847953496,0.009103329156844947,-0.7924064049664988,16.028829,1
-0.4527064026958719,0.19002378791966051,-0.07616782404949482,-0.8853768406707803,16.033746,1
-0.3890901432181971,0.18596267503739847,-0.1613611105212115,-0.9063481848809479,16.040577,1
-0.32324136478517274,0.1818427054466978,-0.21937890660946993,-0.8297308551311655,16.043129,1
-0.270240101095198,0.18403021311033174,-0.26827213715871356,-0.7462240224098119,16.047243,1
-0.23425652906486946,0.18862103636854102,-0.3040129683507117,-0.6848998750804407,16.052508,1
-0.222346251053075,0.19418299531598687,-0.3339491884162613,-0.6501495249271303,16.058381,1
-0.23620998315080036,0.1945753733722441,-0.3464078659559557,-0.6519665366998524,16.062011,1
-0.2660067396798652,0.19657650145915584,-0.35970184119433407,-0.6629443161600486,16.066834,1
-0.30805075821398487,0.19707678348088375,-0.3636801234541683,-0.6832342809554455,16.091818,1
-0.35617101937657963,0.19864629570591258,-0.366631980575789,-0.6948934398304123,16.092804,1
-0.40341196293176074,0.20003923780562566,-0.36302179560690034,-0.6981489192565394,16.093273,1
-0.44355518112889636,0.19999999999999993,-0.3475404730050188,-0.70148010750653,16.093805,1
-0.4744629317607414,0.19818525148981037,-0.3237911189449765,-0.7068554340008328,16.094204,1
-0.49343407750631846,0.1982931554552811,-0.2864858742664599,-0.7254040958473711,16.095569,1
-0.508508845829823,0.20134389484268084,-0.2357238420862621,-0.7501608812507098,16.10006,1
-0.5177653748946925,0.21070211148441517,-0.18290188083558073,-0.7717378960517849,16.105666,1
-0.5223515164279697,0.21985432964661444,-0.1288057366547034,-0.7862739902335618,16.110915,1
-0.5285067396798653,0.234509650047821,-0.0747662228262792,-0.7830942196312981,16.113958,1
-0.5342565290648694,0.24656546582632358,-0.03132366370065185,-0.7680281636824773,16.119665,1
-0.539674599831508,0.2581406184859111,0.006024053742204577,-0.747662490063217,16.123337,1
-0.543681550126369,0.2647619981852514,0.03677433512426835,-0.7280539046825908,16.128301,1
-0.5451769165964617,0.27330603036025203,0.06015559189336514,-0.71298784873377,16.133112,1
-0.546609098567818,0.2763273413934325,0.0715170563542796,-0.7043570428133399,16.137879,1
-0.5437763268744735,0.277867425264242,0.07012253392512063,-0.7084453193019646,16.142772,1
-0.5380844566133108,0.27535620570419594,0.06751753771227545,-0.7168489987508044,16.149088,1
-0.5325768744734625,0.2838610000735708,0.0422533217241112,-0.7374417988416551,16.15465,1
-0.5174020640269588,0.3030580964759545,-0.02753650888034704,-0.7847598137562933,16.173582,1
-0.5048020219039595,0.31527086347696,-0.06787147741510746,-0.8076238785630465,16.174727,1
-0.4863995366470093,0.329798661009883,-0.11156179433271737,-0.8267025021766288,16.175348,1
-0.46506950294860994,0.34554283051720325,-0.15562020854127281,-0.8320778286709316,16.175923,1
-0.44259688289806237,0.3607867180027956,-0.19335018086318806,-0.8239769845175455,16.180845,1
-0.4220566554338669,0.3746965200971135,-0.2210565808008947,-0.8095923079834955,16.185586,1
-0.4017533698399326,0.39020526277067946,-0.2393835786135473,-0.7947533785062649,16.206767,1
-0.38209772535804554,0.4036147828432694,-0.24656147578698484,-0.7852897755233372,16.208542,1
-0.3650905644481887,0.4112072982318463,-0.23977291228666275,-0.7868796608244691,16.209524,1
-0.352653748946925,0.42465605611006196,-0.22956529125698139,-0.786122572585835,16.210431,1
-0.34306550126369,0.4343183657453956,-0.21117458429781893,-0.7917250255517281,16.211205,1
-0.3401116259477675,0.4413517424038059,-0.19228836175469138,-0.7989930726426165,16.214671,1
-0.34078032855939344,0.4446673369791794,-0.1716041255211761,-0.8089866373925881,16.228991,1
-0.3489679865206403,0.4416165975917796,-0.1521020478951205,-0.8234470227505016,16.230406,1
-0.36155749789385005,0.42629423449493575,-0.1336547105835049,-0.84509974637544,16.231298,1
-0.3750842459983151,0.4147387007381611,-0.1318566968931172,-0.8558503993640459,16.240011,1
-0.388579401853412,0.3961988375800083,-0.12982508299886023,-0.8690994435401447,16.241033,1
-0.3973251895534962,0.37426490423523057,-0.13293267358972716,-0.8806828935912481,16.24343,1
-0.39837299915754004,0.3437673198126394,-0.13657117373484243,-0.8979445054321081,16.24835,1
-0.39702506318449876,0.3154180052480564,-0.14086800172722566,-0.911572093727524,16.252585,1
-0.3952348357203033,0.2857836525492311,-0.1464248550616916,-0.9206571525911346,16.258141,1
-0.3893586773378265,0.2630943914461583,-0.15511053536919442,-0.9205057349434077,16.262475,1
-0.3852622156697557,0.2406405571768398,-0.16645784224199556,-0.911572093727524,16.267291,1
