time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2),label
21.395114,0.091,-0.0014,-0.0626,0.11,LAYING
21.405064,0.0969,-0.004,-0.0578,0.113,LAYING
21.405852,0.0863,0.0029,-0.0506,0.1,LAYING
21.410793,0.0738,-0.007,-0.0435,0.086,LAYING
21.419415,0.0592,0.0043,-0.0295,0.066,LAYING
21.420318,0.0544,-0.0029,-0.0152,0.057,LAYING
21.423944,0.0169,0.0014,0.0013,0.017,LAYING
21.430098,0.0104,0.015,0.0176,0.025,LAYING
21.433408,-0.0077,0.0141,0.0457,0.048,LAYING
21.43835,-0.0187,-0.001,0.0476,0.051,LAYING
21.443327,-0.037,0.0174,0.0352,0.054,LAYING
21.448877,-0.0552,0.0238,0.0347,0.069,LAYING
21.45242,-0.045,0.016,0.0295,0.056,LAYING
21.457676,-0.0325,0.0226,0.022,0.045,LAYING
21.46199,-0.0369,0.0033,-0.0021,0.037,LAYING
21.467463,-0.0106,0.0129,-0.0356,0.039,LAYING
21.471959,-0.0059,0.0034,-0.0331,0.034,LAYING
21.476135,-0.0012,0.0036,-0.0521,0.052,LAYING
21.483537,0.0174,-0.0058,-0.0544,0.057,LAYING
21.486066,0.0267,-0.0103,-0.059,0.066,LAYING
21.490775,0.0499,-0.0266,-0.0539,0.078,LAYING
21.495337,0.0636,0.002,-0.0515,0.082,LAYING
21.507739,0.0751,-0.0147,-0.0394,0.086,LAYING
21.508492,0.0671,-0.0147,0.0013,0.069,LAYING
21.510087,0.0717,-0.0359,-0.0081,0.081,LAYING
21.514525,0.0521,-0.0286,0.004,0.06,LAYING
21.520195,0.0425,-0.0213,-0.0055,0.048,LAYING
21.525222,0.04,-0.0259,-0.0102,0.049,LAYING
21.528885,0.0468,-0.028,-0.0268,0.061,LAYING
21.534682,0.0134,-0.0254,-0.0147,0.032,LAYING
21.538552,0.0229,-0.035,0.014,0.044,LAYING
21.543308,0.0393,-0.023,-0.0003,0.045,LAYING
21.547973,0.0152,-0.0135,0.002,0.02,LAYING
21.557987,0.0599,-0.016,0.0045,0.062,LAYING
21.563317,0.0713,0.0028,0.0116,0.072,LAYING
21.567355,0.0583,-0.0069,-0.0075,0.059,LAYING
21.571698,0.0457,-0.0091,-0.0265,0.054,LAYING
21.576301,0.0715,-0.0068,-0.0289,0.077,LAYING
21.58189,0.0585,-0.0209,-0.0454,0.077,LAYING
21.586186,0.0699,-0.0087,-0.0404,0.081,LAYING
21.590566,0.057,-0.0112,-0.0213,0.062,LAYING
21.595282,0.0562,-0.0157,-0.0234,0.063,LAYING
21.600559,0.0608,-0.0037,-0.0234,0.065,LAYING
21.605341,0.0534,-0.0229,-0.0234,0.063,LAYING
21.609993,0.0606,0.0102,0.0075,0.062,LAYING
21.622843,0.0602,-0.0019,-0.0116,0.061,LAYING
21.624042,0.0573,-0.002,0.0027,0.057,LAYING
21.624729,0.0738,0.0002,-0.0022,0.074,LAYING
21.632165,0.078,-0.0166,-0.0069,0.08,LAYING
21.633909,0.0676,-0.0117,-0.002,0.069,LAYING
21.638731,0.0627,-0.014,-0.0163,0.066,LAYING
21.643587,0.0695,-0.0233,-0.0424,0.085,LAYING
21.648201,0.0619,-0.0135,-0.0303,0.07,LAYING
21.654147,0.0569,-0.0086,-0.0302,0.065,LAYING
21.657835,0.044,-0.0037,-0.0277,0.052,LAYING
21.663469,0.0448,-0.0133,-0.0373,0.06,LAYING
21.667188,0.0377,-0.0063,-0.0135,0.04,LAYING
21.673048,0.0166,-0.0018,-0.0065,0.018,LAYING
21.676709,0.0101,0.0192,-0.0093,0.024,LAYING
21.681369,0.0052,0.0023,0.0194,0.02,LAYING
21.686207,-0.0035,0.0162,0.0143,0.022,LAYING
21.691097,-0.0184,0.0059,0.0233,0.03,LAYING
21.699639,-0.0221,0.0055,0.023,0.032,LAYING
21.700544,-0.0218,0.0006,0.0324,0.039,LAYING
21.706295,-0.0114,0.0122,0.0178,0.024,LAYING
21.710028,-0.0011,-0.0023,0.0296,0.03,LAYING
21.723,0.0093,-0.0001,0.0342,0.035,LAYING
21.724192,0.0282,0.0022,0.0198,0.035,LAYING
21.724811,0.04,-0.0193,0.0199,0.049,LAYING
21.732298,0.0592,-0.014,-0.0253,0.066,LAYING
21.733952,0.0536,-0.0138,-0.0132,0.057,LAYING
21.738961,0.0638,-0.018,-0.0392,0.077,LAYING
21.744012,0.0677,-0.0343,-0.0198,0.078,LAYING
21.748337,0.0793,-0.0313,-0.0434,0.096,LAYING
21.753803,0.0783,-0.0257,-0.0479,0.095,LAYING
21.758365,0.0383,-0.0132,-0.0836,0.093,LAYING
21.763343,0.0251,0.0013,-0.0549,0.06,LAYING
21.76815,0.0142,-0.0271,-0.031,0.044,LAYING
21.772357,0.0151,-0.0248,0.0048,0.029,LAYING
21.777285,0.0221,-0.0248,0.0455,0.056,LAYING
21.784416,0.0214,-0.0324,0.0475,0.061,LAYING
21.786793,0.0165,-0.0228,0.0571,0.064,LAYING
21.791382,0.013,-0.0183,0.0449,0.05,LAYING
21.800499,0.0295,-0.0302,0.0545,0.069,LAYING
21.806517,0.032,-0.0157,0.0091,0.037,LAYING
21.810464,0.037,-0.0199,0.0118,0.044,LAYING
21.823391,0.0321,-0.017,0.0025,0.036,LAYING
21.824489,0.0246,-0.005,0.0025,0.025,LAYING
21.82584,0.037,-0.0205,-0.028,0.051,LAYING
21.830606,0.0299,-0.0174,-0.0492,0.06,LAYING
21.834026,0.0324,-0.0096,-0.0537,0.063,LAYING
21.839252,0.0183,0.0005,-0.075,0.077,LAYING
21.844219,0.0257,0.0293,-0.0486,0.062,LAYING
21.851688,0.0307,0.0413,-0.0558,0.076,LAYING
21.853229,0.0398,0.0507,-0.0582,0.087,LAYING
21.858984,0.0503,0.0576,-0.0417,0.087,LAYING
21.863536,0.0554,0.0739,-0.0444,0.102,LAYING
21.867626,0.0437,0.0687,-0.0375,0.09,LAYING
21.874392,0.075,0.0301,-0.0137,0.082,LAYING
21.877011,0.0665,0.0344,0.0006,0.075,LAYING
21.881978,0.0617,0.0103,0.0052,0.063,LAYING
21.887511,0.0663,-0.023,-0.0066,0.07,LAYING
21.891364,0.0426,-0.013,-0.0303,0.054,LAYING
21.899121,0.018,0.0092,-0.0637,0.067,LAYING
21.90151,0.0177,0.0046,-0.0587,0.062,LAYING
21.905964,0.0374,0.0047,-0.0276,0.047,LAYING
21.910159,0.044,0.0024,-0.018,0.048,LAYING
21.921043,0.0583,-0.0076,-0.0158,0.061,LAYING
21.921951,0.0725,-0.0317,0.0129,0.08,LAYING
21.924944,0.0907,-0.0197,0.0273,0.097,LAYING
21.929457,0.0474,-0.0319,0.02,0.061,LAYING
21.934034,0.0354,-0.0268,-0.0037,0.045,LAYING
21.938815,0.0661,-0.0333,-0.0392,0.084,LAYING
21.943774,0.0446,-0.0372,-0.0675,0.089,LAYING
21.948424,0.0352,-0.0175,-0.0672,0.078,LAYING
21.95323,0.0372,0.0161,-0.0623,0.074,LAYING
21.958473,0.031,-0.0054,-0.0433,0.054,LAYING
21.965118,0.0266,-0.0056,-0.0482,0.055,LAYING
21.967561,0.0191,-0.0245,-0.0026,0.031,LAYING
21.971797,-0.0026,-0.0298,0.0304,0.043,LAYING
21.976751,0.0033,-0.0134,0.0636,0.065,LAYING
21.986715,-0.0287,-0.0231,0.061,0.071,LAYING
21.988284,-0.0416,-0.0087,0.0274,0.051,LAYING
21.994261,-0.0357,-0.0109,0.0106,0.039,LAYING
22.006364,-0.0234,0.0081,0.0081,0.026,LAYING
22.007143,0.0104,-0.0061,-0.0254,0.028,LAYING
22.007479,0.0408,-0.0227,-0.0156,0.049,LAYING
22.011769,0.0684,-0.0318,-0.0296,0.081,LAYING
22.017451,0.0912,-0.0244,-0.0198,0.096,LAYING
22.020129,0.1112,-0.0245,-0.0197,0.116,LAYING
22.025414,0.1032,0.004,-0.0006,0.103,LAYING
22.02967,0.0744,0.0061,0.0137,0.076,LAYING
22.035218,0.0434,-0.0036,0.004,0.044,LAYING
22.039669,0.0392,0.0056,0.0229,0.046,LAYING
22.044012,0.0161,0.0147,0.0273,0.035,LAYING
22.050488,0.0169,0.0307,0.046,0.058,LAYING
22.053574,0.0058,0.0276,0.0719,0.077,LAYING
22.058162,-0.003,0.027,0.0499,0.057,LAYING
22.064021,0.012,0.0194,0.0545,0.059,LAYING
22.072005,0.0029,0.0239,0.0399,0.047,LAYING
22.077405,-0.0255,0.0214,-0.02,0.039,LAYING
22.083609,-0.0178,0.012,-0.0248,0.033,LAYING
22.08688,0.0136,-0.0019,-0.0365,0.039,LAYING
22.09164,0.0039,0.0008,-0.0627,0.063,LAYING
22.106327,0.0232,0.0035,-0.0434,0.049,LAYING
22.107205,0.0325,-0.0129,-0.0432,0.056,LAYING
22.107641,0.0466,-0.0078,-0.0526,0.071,LAYING
22.111264,0.0508,-0.0052,-0.0595,0.078,LAYING
22.115655,0.0508,-0.0025,-0.0427,0.066,LAYING
22.120477,0.0553,-0.0118,-0.0234,0.061,LAYING
22.125728,0.0622,0.0003,-0.0257,0.067,LAYING
22.131317,0.0689,-0.0257,-0.0159,0.075,LAYING
22.135279,0.0561,-0.0065,-0.0038,0.057,LAYING
22.139751,0.0655,-0.0089,0.0106,0.067,LAYING
22.144307,0.0539,-0.016,0.0058,0.057,LAYING
22.14922,0.0699,-0.0206,0.0084,0.073,LAYING
22.15411,0.0649,-0.03,0.018,0.074,LAYING
22.158598,0.0437,-0.0251,0.0324,0.06,LAYING
22.164397,0.0508,-0.037,0.0396,0.074,LAYING
22.168201,0.0242,-0.0391,0.0159,0.049,LAYING
22.17299,0.0271,-0.0435,0.0136,0.053,LAYING
22.178021,0.0296,-0.036,0.0114,0.048,LAYING
22.182819,0.0203,-0.0523,0.014,0.058,LAYING
22.188571,0.0228,-0.0351,-0.0002,0.042,LAYING
22.194025,0.0277,-0.0466,-0.0166,0.057,LAYING
22.205777,0.0277,-0.0317,-0.0212,0.047,LAYING
22.206944,0.0278,-0.0336,-0.0329,0.055,LAYING
22.207555,0.0325,-0.0214,-0.016,0.042,LAYING
22.211694,0.0325,-0.0141,-0.0135,0.038,LAYING
22.217788,0.0443,-0.0163,-0.0111,0.048,LAYING
22.221644,0.0579,-0.0185,0.0011,0.061,LAYING
22.225904,0.0512,-0.0163,0.0153,0.056,LAYING
22.229825,0.0606,-0.0282,0.0058,0.067,LAYING
22.234735,0.0557,-0.0209,0.0058,0.06,LAYING
22.239571,0.0672,-0.0207,-0.0107,0.071,LAYING
22.244128,0.0789,-0.0203,-0.0057,0.082,LAYING
22.248977,0.0854,-0.0223,-0.0293,0.093,LAYING
22.253734,0.087,-0.0336,-0.0313,0.098,LAYING
22.258361,0.0864,-0.0331,-0.0478,0.104,LAYING
22.263289,0.0927,-0.0327,-0.0259,0.102,LAYING
22.268381,0.0891,-0.0463,-0.047,0.111,LAYING
22.273002,0.0631,-0.0342,-0.0446,0.084,LAYING
22.283019,0.0417,-0.0269,-0.023,0.055,LAYING
22.28396,0.0231,-0.0174,-0.0422,0.051,LAYING
22.287885,-0.0072,0.0014,-0.0377,0.038,LAYING
22.291964,-0.0394,0.0151,-0.007,0.043,LAYING
22.303177,-0.0523,0.0263,-0.0076,0.059,LAYING
22.304062,-0.0802,0.0522,-0.0127,0.097,LAYING
22.307953,-0.0872,0.0528,0.0149,0.103,LAYING
22.311496,-0.0853,0.054,0.0236,0.104,LAYING
22.316267,-0.0793,0.072,0.042,0.115,LAYING
22.320878,-0.1004,0.0701,0.0432,0.13,LAYING
22.326316,-0.0773,0.0758,0.0423,0.116,LAYING
22.330557,-0.0593,0.0699,0.0439,0.102,LAYING
22.335328,-0.0418,0.0547,0.0386,0.079,LAYING
22.341187,-0.027,0.035,0.0216,0.049,LAYING
22.346397,0.0088,0.0205,0.0167,0.028,LAYING
22.349866,0.0275,0.0085,0.0,0.029,LAYING
22.35465,0.0413,-0.0105,-0.0047,0.043,LAYING
22.35878,0.0571,-0.0267,-0.0115,0.064,LAYING
22.363702,0.0752,-0.0239,-0.0159,0.081,LAYING
22.368654,0.0836,-0.0236,-0.0204,0.089,LAYING
22.37389,0.1017,-0.0468,-0.0271,0.115,LAYING
22.377917,0.1076,-0.0486,-0.029,0.122,LAYING
22.383388,0.1182,-0.0529,-0.0191,0.131,LAYING
22.387814,0.1168,-0.0405,-0.0259,0.126,LAYING
22.404304,0.1157,-0.0332,-0.0065,0.121,LAYING
22.405418,0.1191,-0.0518,-0.0181,0.131,LAYING
22.407262,0.1206,-0.0445,-0.0203,0.13,LAYING
22.413099,0.1121,-0.0275,-0.0081,0.116,LAYING
22.416391,0.1019,-0.0111,0.0014,0.103,LAYING
22.422335,0.094,-0.023,-0.0081,0.097,LAYING
22.427651,0.0716,-0.004,-0.001,0.072,LAYING
22.431115,0.0568,-0.0018,-0.0106,0.058,LAYING
22.437849,0.0543,0.0148,-0.0202,0.06,LAYING
22.440826,0.0369,0.0005,-0.0082,0.038,LAYING
22.446403,0.0138,0.0143,-0.0157,0.025,LAYING
22.45048,0.0213,0.0164,-0.0063,0.028,LAYING
22.454167,0.0051,0.0256,-0.0114,0.028,LAYING
22.458751,0.0032,0.0206,-0.0259,0.033,LAYING
22.464413,-0.0087,0.0133,-0.0044,0.016,LAYING
22.468697,-0.017,0.0295,0.0071,0.035,LAYING
22.473265,-0.0234,0.0292,-0.0122,0.039,LAYING
22.477733,-0.0109,0.0218,-0.0124,0.027,LAYING
22.482755,-0.0174,0.0193,-0.0125,0.029,LAYING
22.487788,-0.0144,0.0216,-0.0294,0.039,LAYING
22.492388,-0.0044,0.0121,-0.0198,0.024,LAYING
22.503958,0.0031,0.0001,0.0136,0.014,LAYING
22.504897,0.0007,-0.0023,-0.0007,0.002,LAYING
22.507335,0.0293,0.0025,0.0017,0.029,LAYING
22.511805,0.0363,-0.0187,-0.0029,0.041,LAYING
22.519631,0.0295,-0.0206,-0.0003,0.036,LAYING
22.521729,0.0507,-0.0438,-0.0191,0.07,LAYING
22.52619,0.0504,-0.036,-0.0211,0.065,LAYING
22.533886,0.0644,-0.0473,-0.0135,0.081,LAYING
22.535603,0.0683,-0.0586,-0.0251,0.093,LAYING
22.540737,0.0564,-0.0553,-0.0342,0.086,LAYING
22.546359,0.0537,-0.0572,-0.0243,0.082,LAYING
22.549909,0.0437,-0.0496,0.0047,0.066,LAYING
22.555042,0.0413,-0.0421,-0.0095,0.06,LAYING
22.559358,0.0536,-0.0422,0.0071,0.069,LAYING
22.564263,0.0128,-0.0228,0.0072,0.027,LAYING
22.569663,0.0277,-0.0255,0.0142,0.04,LAYING
22.574035,0.0254,-0.0161,0.0093,0.032,LAYING
22.582143,0.0231,-0.0114,0.0093,0.027,LAYING
22.583384,0.0157,-0.0089,0.0046,0.019,LAYING
22.588451,0.035,-0.0233,-0.005,0.042,LAYING
22.592841,0.0088,-0.0183,-0.0169,0.026,LAYING
22.60417,-0.0077,-0.0179,-0.0287,0.035,LAYING
22.605381,0.0021,-0.0128,-0.0238,0.027,LAYING
22.608345,-0.0071,-0.0173,-0.0261,0.032,LAYING
22.613101,-0.009,-0.01,-0.026,0.029,LAYING
22.617624,0.0008,-0.0098,-0.0331,0.035,LAYING
22.621887,0.0102,-0.0119,-0.0306,0.034,LAYING
22.62658,0.0247,-0.0073,-0.0498,0.056,LAYING
22.631381,0.0173,0.0068,-0.0356,0.04,LAYING
22.636054,0.0242,0.0046,-0.0402,0.047,LAYING
22.650046,0.0636,-0.0056,-0.0404,0.076,LAYING
22.650951,0.0653,0.0255,-0.0476,0.085,LAYING
22.655081,0.0687,0.0054,-0.0192,0.071,LAYING
22.659644,0.0796,0.0003,-0.0168,0.081,LAYING
22.664701,0.0833,0.0001,-0.0168,0.085,LAYING
22.668975,0.0731,-0.0095,-0.0072,0.074,LAYING
22.673665,0.0749,-0.0025,-0.0072,0.075,LAYING
22.682622,0.0672,0.0137,0.0213,0.072,LAYING
22.683526,0.0339,0.0085,0.0306,0.046,LAYING
22.688512,0.0413,-0.0109,0.0328,0.054,LAYING
22.693273,0.0272,-0.0113,0.0542,0.062,LAYING
22.702824,0.032,-0.0067,0.0277,0.043,LAYING
22.703636,0.0296,-0.0045,0.0157,0.034,LAYING
22.707865,0.0245,-0.0045,-0.001,0.025,LAYING
22.712939,0.0362,-0.0163,-0.0153,0.043,LAYING
22.717173,0.0217,-0.0113,-0.0343,0.042,LAYING
22.722554,0.0145,-0.0064,-0.0199,0.025,LAYING
22.726614,0.0097,-0.0039,-0.0342,0.036,LAYING
22.731551,0.0168,-0.0156,-0.0484,0.054,LAYING
22.736065,0.0427,-0.0083,-0.0244,0.05,LAYING
22.740886,0.0495,0.0037,-0.0363,0.061,LAYING
22.747839,0.0562,0.0061,-0.0386,0.068,LAYING
22.751467,0.0821,0.0038,-0.0361,0.09,LAYING
22.75518,0.0955,0.0204,-0.0241,0.101,LAYING
22.759757,0.1083,0.0155,-0.012,0.11,LAYING
22.765075,0.1335,-0.0057,-0.0333,0.138,LAYING
22.77018,0.132,0.0017,-0.0163,0.133,LAYING
22.774188,0.1286,-0.0029,-0.0328,0.133,LAYING
22.782403,0.118,-0.0097,-0.0325,0.123,LAYING
22.78398,0.1029,-0.0166,-0.0203,0.106,LAYING
22.788725,0.088,-0.0375,-0.0224,0.098,LAYING
22.793602,0.0734,-0.0136,-0.0032,0.075,LAYING
22.804982,0.0281,-0.0278,-0.0031,0.04,LAYING
22.805982,0.0308,-0.0206,0.0064,0.038,LAYING
22.808118,0.0098,-0.0111,0.0039,0.015,LAYING
22.814609,-0.0061,0.0007,-0.0082,0.01,LAYING
22.818182,-0.0078,0.0005,-0.0108,0.013,LAYING
22.822276,-0.0355,0.0145,-0.0063,0.039,LAYING
22.827582,-0.0398,0.0144,-0.0088,0.043,LAYING
22.833655,-0.0478,0.0209,-0.0069,0.053,LAYING
22.836793,-0.0396,0.0298,0.0166,0.052,LAYING
22.841836,-0.0529,0.0196,0.0162,0.059,LAYING
22.848013,-0.0401,0.031,0.0157,0.053,LAYING
22.850711,-0.0277,0.0305,0.025,0.048,LAYING
22.855668,-0.02,0.0181,0.0272,0.038,LAYING
22.860207,-0.0101,0.0343,0.0268,0.045,LAYING
22.865989,0.0047,-0.0039,-0.0019,0.006,LAYING
22.869725,0.0117,-0.0037,-0.0209,0.024,LAYING
22.87422,0.0192,-0.0269,-0.0134,0.036,LAYING
22.882655,0.0354,-0.0406,-0.0298,0.062,LAYING
22.884945,0.0639,-0.023,-0.0532,0.086,LAYING
22.888834,0.0656,-0.039,-0.0408,0.087,LAYING
22.894059,0.0603,-0.0408,-0.0572,0.093,LAYING
22.904751,0.0525,-0.0519,-0.0376,0.083,LAYING
22.905667,0.0423,-0.037,-0.0396,0.069,LAYING
22.908274,0.0655,-0.0508,-0.032,0.089,LAYING
22.91859,0.0481,-0.029,-0.051,0.076,LAYING
22.922576,0.0668,-0.0242,-0.0437,0.083,LAYING
22.926883,0.066,-0.0171,-0.027,0.073,LAYING
22.931721,0.0652,-0.0192,-0.0411,0.079,LAYING
22.936747,0.0788,-0.0078,-0.0269,0.084,LAYING
22.941408,0.0849,-0.0032,-0.0149,0.086,LAYING
22.947974,0.0866,-0.02,0.0018,0.089,LAYING
22.951507,0.0812,-0.0224,-0.0053,0.084,LAYING
22.95609,0.0711,-0.0198,-0.0338,0.081,LAYING
22.960688,0.0702,-0.0265,-0.0478,0.089,LAYING
22.965303,0.0697,-0.038,-0.0332,0.086,LAYING
22.970398,0.0596,-0.0494,-0.04,0.087,LAYING
22.974872,0.0547,-0.0302,-0.0328,0.071,LAYING
22.982423,0.0374,-0.0439,-0.0253,0.063,LAYING
22.984481,0.0449,-0.0322,-0.035,0.065,LAYING
22.989311,0.0425,-0.0346,-0.0182,0.058,LAYING
22.994526,0.0165,-0.0228,-0.004,0.028,LAYING
23.004898,0.012,-0.0039,-0.0353,0.037,LAYING
23.005761,0.0027,-0.0042,-0.0115,0.013,LAYING
23.008836,0.0101,-0.0093,-0.0045,0.014,LAYING
23.01315,0.0052,0.0075,-0.0237,0.025,LAYING
23.019789,0.0035,0.0211,-0.0312,0.038,LAYING
23.022781,0.0176,0.0258,-0.0289,0.043,LAYING
23.027174,0.0277,0.0181,-0.0292,0.044,LAYING
23.034486,0.0278,0.0393,-0.027,0.055,LAYING
23.037284,0.0042,0.0221,-0.0177,0.029,LAYING
23.041764,0.0183,0.0362,-0.0154,0.043,LAYING
23.046584,0.019,0.026,-0.0158,0.036,LAYING
23.051139,0.0026,0.0184,-0.0089,0.021,LAYING
23.055803,0.0076,0.0109,-0.0067,0.015,LAYING
23.060497,0.0028,0.0178,0.0076,0.02,LAYING
23.066376,-0.0036,0.0173,-0.0071,0.019,LAYING
23.070603,-0.0012,0.01,-0.0024,0.01,LAYING
23.075006,-0.0124,0.0097,-0.0146,0.021,LAYING
23.08259,0.0069,0.0001,-0.0242,0.025,LAYING
23.085091,0.0046,0.0,-0.0171,0.018,LAYING
23.08955,0.0045,0.0046,-0.0387,0.039,LAYING
23.094469,0.0234,0.0163,-0.0269,0.039,LAYING
23.105659,0.0325,0.0115,-0.0173,0.039,LAYING
23.106476,0.0486,0.0039,-0.0102,0.05,LAYING
23.109296,0.0385,-0.008,-0.0077,0.04,LAYING
23.113288,0.0359,-0.0081,-0.0221,0.043,LAYING
23.118354,0.0668,0.0036,0.0041,0.067,LAYING
23.123358,0.0636,0.013,-0.0055,0.065,LAYING
23.127445,0.063,-0.0037,-0.0197,0.066,LAYING
23.134437,0.0719,-0.013,-0.0267,0.078,LAYING
23.137195,0.0708,0.0108,-0.0051,0.072,LAYING
23.142188,0.0725,-0.0128,-0.0192,0.076,LAYING
23.146671,0.0672,-0.0171,-0.0261,0.074,LAYING
23.152124,0.0743,-0.0143,-0.0187,0.078,LAYING
23.156724,0.0615,-0.0164,-0.0209,0.067,LAYING
23.161115,0.0596,-0.0395,-0.0397,0.082,LAYING
23.168237,0.0539,-0.0153,-0.0346,0.066,LAYING
23.172332,0.0542,-0.0197,-0.0177,0.06,LAYING
23.175307,0.0346,-0.017,-0.0128,0.041,LAYING
23.182777,0.0376,-0.019,-0.0294,0.051,LAYING
23.186015,0.0329,-0.0163,-0.0244,0.044,LAYING
23.189515,0.0301,-0.0137,-0.0267,0.042,LAYING
23.194245,0.0142,-0.0113,-0.0172,0.025,LAYING
23.19946,0.017,-0.023,-0.0099,0.03,LAYING
23.203578,0.0221,-0.0037,-0.0099,0.024,LAYING
23.208448,0.0224,-0.006,-0.017,0.029,LAYING
23.213565,0.0251,-0.0082,-0.0146,0.03,LAYING
23.218557,0.0177,-0.001,-0.0026,0.018,LAYING
23.222854,0.0234,-0.0033,-0.0074,0.025,LAYING
23.227696,0.0403,-0.0032,-0.0026,0.04,LAYING
23.237565,0.0468,-0.0101,-0.0335,0.058,LAYING
23.242144,0.0447,-0.0073,-0.0357,0.058,LAYING
23.247038,0.0516,-0.0117,-0.0379,0.065,LAYING
23.252055,0.0443,-0.0253,-0.0662,0.084,LAYING
23.256304,0.0462,-0.0178,-0.054,0.073,LAYING
23.261136,0.0419,-0.0266,-0.0489,0.07,LAYING
23.266304,0.035,-0.0024,-0.0512,0.062,LAYING
23.270859,0.0465,-0.0164,-0.0605,0.078,LAYING
23.275281,0.031,-0.0206,-0.0436,0.057,LAYING
23.282904,0.048,-0.0225,-0.041,0.067,LAYING
23.286266,0.0626,-0.0198,-0.036,0.075,LAYING
23.289998,0.0602,-0.0053,-0.0455,0.076,LAYING
23.294629,0.0434,-0.0264,-0.0549,0.075,LAYING
23.303774,0.0576,-0.0096,-0.0477,0.075,LAYING
23.304821,0.0624,-0.0237,-0.0475,0.082,LAYING
23.309479,0.0715,0.0003,-0.0379,0.081,LAYING
23.314138,0.0566,-0.0068,-0.0569,0.081,LAYING
23.318427,0.0185,-0.0091,-0.0497,0.054,LAYING
23.322777,0.0163,0.0147,-0.0474,0.052,LAYING
23.327647,0.0142,0.0096,-0.0476,0.051,LAYING
23.333054,0.0045,0.0334,-0.0381,0.051,LAYING
23.337263,0.0151,0.0321,-0.0101,0.037,LAYING
23.341887,0.0061,0.0503,-0.0083,0.051,LAYING
23.346863,-0.0123,0.0492,0.015,0.053,LAYING
23.351587,-0.0139,0.0574,0.031,0.067,LAYING
23.356167,-0.004,0.0561,0.0255,0.062,LAYING
23.360873,-0.0133,0.053,0.0418,0.069,LAYING
23.366191,-0.0129,0.059,0.0388,0.072,LAYING
23.370666,-0.0127,0.0701,-0.0119,0.072,LAYING
23.375373,-0.0341,0.0578,-0.0265,0.072,LAYING
23.382951,-0.0365,0.0574,-0.0362,0.077,LAYING
23.385843,-0.0243,0.043,-0.0698,0.085,LAYING
23.390028,-0.0277,0.0403,-0.0818,0.095,LAYING
23.394783,0.0009,0.0356,-0.077,0.085,LAYING
23.401726,0.0064,0.023,-0.0699,0.074,LAYING
23.404601,0.0299,0.0277,-0.0412,0.058,LAYING
23.409979,0.0833,0.0057,-0.0245,0.087,LAYING
23.41383,0.1073,0.0146,-0.0006,0.108,LAYING
23.418759,0.1315,-0.0051,0.0304,0.135,LAYING
23.423512,0.139,-0.0127,0.028,0.142,LAYING
23.428142,0.1131,0.0085,0.0113,0.114,LAYING
23.434648,0.0874,0.0061,-0.0077,0.088,LAYING
23.437852,0.0739,0.009,-0.0551,0.093,LAYING
23.442418,0.0656,0.0023,-0.0763,0.101,LAYING
23.447232,0.0289,-0.0304,-0.0711,0.083,LAYING
23.451959,0.0262,-0.0156,-0.0804,0.086,LAYING
23.456766,0.021,-0.0292,-0.0824,0.09,LAYING
23.461559,0.0302,-0.0405,-0.0748,0.09,LAYING
23.466591,0.0156,-0.0446,-0.0577,0.075,LAYING
23.471011,0.0515,-0.0485,-0.0452,0.084,LAYING
23.476015,0.044,-0.0525,-0.0185,0.071,LAYING
23.485954,0.0176,-0.0586,-0.0227,0.065,LAYING
23.490105,0.0103,-0.0577,-0.0366,0.069,LAYING
23.49484,0.0085,-0.0612,-0.0527,0.081,LAYING
23.502977,0.011,-0.0483,-0.0547,0.074,LAYING
