time,gFx,gFy,gFz,TgF
0.826929583,0.0629,0.2678,0.9983,1.036
0.827809947,0.0160,0.2346,1.0144,1.041
0.830028281,-0.0060,0.2092,0.9866,1.009
0.833161093,-0.0333,0.1984,0.9754,0.996
0.835507447,-0.0470,0.1872,0.9466,0.966
0.837294635,-0.0416,0.1657,0.9348,0.950
0.83991401,-0.0367,0.1481,0.9544,0.967
0.847598072,-0.0319,0.1545,0.9803,0.993
0.848529322,-0.0079,0.1701,0.9832,0.998
0.848852656,0.0004,0.1853,0.9988,1.016
0.849989791,-0.0074,0.2033,1.0144,1.035
0.858965729,-0.0143,0.2194,1.0481,1.071
0.859643593,0.0013,0.2346,1.0652,1.091
0.86005651,0.0189,0.2365,1.0857,1.111
0.860270104,0.0448,0.2390,1.0970,1.124
0.862609635,0.0736,0.2375,1.1043,1.132
0.865075781,0.0800,0.2400,1.0911,1.120
0.867214895,0.0756,0.2365,1.0784,1.107
0.869791041,0.0609,0.2282,1.0643,1.090
0.871892187,0.0531,0.2175,1.0584,1.082
0.874194531,0.0409,0.2009,1.0452,1.065
0.876600937,0.0311,0.1916,1.0330,1.051
0.879817031,0.0057,0.1794,1.0232,1.039
0.88157677,-0.0304,0.1794,1.0018,1.018
0.884449322,-0.1530,0.1999,0.9915,1.023
0.886678854,-0.2975,0.2248,0.9803,1.049
0.889251249,-0.2951,0.2263,0.9348,1.006
0.892034062,-0.2697,0.2385,0.9720,1.036
0.894749479,-0.2497,0.2639,0.9876,1.052
0.897144791,-0.2057,0.2956,0.9637,1.029
0.900168749,-0.1535,0.3205,0.9622,1.026
0.901766197,-0.0856,0.3288,0.9422,1.002
0.904516093,-0.0104,0.3254,0.8836,0.942
0.906148749,0.0258,0.3083,0.9363,0.986
0.909204062,0.0609,0.2937,1.0027,1.047
0.911575989,0.1054,0.2844,0.9851,1.031
0.914651041,0.1332,0.2780,0.9861,1.033
0.916365572,0.1376,0.2736,1.0169,1.062
0.919323437,0.1459,0.2697,0.9934,1.040
0.92078427,0.1542,0.2717,0.9720,1.021
0.923272499,0.1576,0.2722,0.9720,1.022
0.926579635,0.1644,0.2683,0.9627,1.013
0.928197708,0.1635,0.2653,0.9539,1.004
0.930823072,0.1522,0.2663,0.9534,1.002
0.932804479,0.1449,0.2634,0.9500,0.996
0.937443854,0.1337,0.2658,0.9422,0.988
0.938241979,0.1185,0.2673,0.9373,0.982
0.940317239,0.1073,0.2658,0.9300,0.973
0.950645468,0.1185,0.2688,0.9192,0.965
0.951378593,0.1312,0.2663,0.9046,0.952
0.951690989,0.1356,0.2434,0.8968,0.939
0.952089739,0.1337,0.2273,0.8660,0.905
0.953013281,0.1156,0.2136,0.8543,0.888
0.956029322,0.0853,0.1999,0.8528,0.880
0.958497604,0.0521,0.1794,0.8445,0.865
0.960232864,0.0302,0.1716,0.8523,0.870
0.962510781,-0.0001,0.1755,0.8694,0.887
0.965077604,-0.0250,0.1862,0.8875,0.907
0.969113645,-0.0421,0.2019,0.9114,0.934
0.969787031,-0.0621,0.2253,0.9373,0.966
0.973056822,-0.0787,0.2429,0.9554,0.989
0.974949114,-0.0841,0.2649,0.9822,1.021
0.97731802,-0.0900,0.2800,1.0125,1.054
0.979830989,-0.0890,0.2942,1.0301,1.075
0.981945312,-0.0885,0.3015,1.0520,1.098
0.984722916,-0.0787,0.2922,1.0628,1.105
0.987012499,-0.0656,0.2766,1.0687,1.106
0.989306666,-0.0460,0.2551,1.0706,1.102
0.992044166,-0.0162,0.2468,1.0652,1.094
0.995278801,0.0204,0.2302,1.0540,1.079
0.99713276,0.0526,0.2214,1.0442,1.069
1.000364426,0.0805,0.2024,1.0354,1.058
1.001912551,0.1181,0.1887,1.0232,1.047
1.005120208,0.1449,0.1735,1.0154,1.040
1.00660427,0.1659,0.1589,1.0101,1.036
1.009963437,0.1835,0.1496,1.0105,1.038
1.011795416,0.1933,0.1418,1.0022,1.031
1.014161822,0.1908,0.1398,0.9905,1.018
1.016948801,0.1820,0.1384,0.9886,1.015
1.019245364,0.1635,0.1364,0.9871,1.010
1.022150729,0.1322,0.1364,0.9866,1.005
1.024807656,0.0941,0.1379,0.9886,1.003
1.026725937,0.0565,0.1374,0.9969,1.008
1.028663437,0.0233,0.1433,1.0003,1.011
1.03097026,-0.0060,0.1525,1.0057,1.017
1.037267447,-0.0245,0.1662,1.0086,1.022
1.038424739,-0.0333,0.1765,1.0159,1.032
